Date,XLU,XLP,XLV,XLF,XLY,XLI,XLB,XLK,XLC,SPLV,SPHB,RPV,RPG,IWM,SPY,VYM,HYG,IEI,sp50,Breadth (50),Breadth (200),13 forward,XLU,XLP,XLV,XLE,XLY,XLI,XLB,XLK,XLC,SPLV,SPHB,RPV,RPG,IWM,SPY,VYM,,26 forward,XLU,XLP,XLV,XLE,XLY,XLI,XLB,XLK,XLC,SPLV,SPHB,RPV,RPG,IWM,SPY,VYM
06/09/2017,26.84,56.67,77.52,24.29,45.19,67.91,27.32,28.01,,45.13,37.24,59.74,18.98,141.61,243.41,78.93,55.64,103.80,,75.3%,78.8%,,0.031488727,-0.027880713,0.064757482,-0.007822149,-0.013278743,0.005301134,0.006955885,0.035880043,#VALUE!,0.007755373,-0.009129968,-0.011047874,0.032985668,-0.016877339,0.013023294,0.004054225,,,,,,,,,,,,,,,,,,
06/16/2017,27.06,55.95,77.69,24.29,45.08,68.68,27.01,27.63,,45.52,36.82,59.52,18.88,140.19,242.64,79.53,55.54,103.98,,76.5%,80.3%,,0.011827758,-0.013047364,0.06307118,0.019761219,-0.005768164,0.010337798,0.037948908,0.063167421,#VALUE!,0.008787346,0.033677349,0.009912634,0.048522089,0.015835652,0.026994725,0.017351943,,,,,,,,,,,,,,,,,,
06/23/2017,26.61,55.49,80.47,23.89,44.76,68.01,26.93,28.15,,45.12,36.58,58.93,19.10,140.91,243.13,78.57,55.57,104.00,,69.1%,78.2%,,0.000375869,-0.028293386,0.01379396,0.064462118,0.000223414,0.040288193,0.050139276,0.039431616,#VALUE!,0.013962766,0.059322034,0.026302393,0.036753927,0.024057909,0.025953194,0.027109584,,,,,,,,,,,,,,,,,,
06/30/2017,25.98,54.94,79.24,24.67,44.82,68.11,26.91,27.36,,44.73,37.16,59.57,18.83,140.92,241.80,78.16,55.69,103.49,,62.4%,80.0%,,0.020977675,-0.017473608,0.031423523,0.048236725,0.00502064,0.042431361,0.05556588,0.08004386,#VALUE!,0.023697742,0.061087191,0.032736332,0.062460109,0.051518592,0.038999173,0.03723132,,,,,,,,,,,,,,,,,,
07/07/2017,25.75,54.51,79.22,25.05,44.60,68.66,27.07,27.51,,44.70,37.29,59.83,18.93,140.49,242.11,78.12,55.43,103.22,,61.2%,78.5%,,0.037677219,-0.01284168,0.046326685,0.051896208,0.028251121,0.047771628,0.069449575,0.089801854,#VALUE!,0.03310962,0.073075892,0.042787899,0.071315372,0.068047548,0.05063814,0.048771121,,,,,,,,,,,,,,,,,,
07/14/2017,25.96,54.72,80.13,24.92,45.10,69.43,27.63,28.43,,44.83,38.20,60.47,19.31,141.73,245.56,78.84,56.01,103.67,,71.9%,80.4%,,0.042950693,-0.002741228,0.02857856,0.048555377,0.011420335,0.037879879,0.056108597,0.064016884,#VALUE!,0.038813295,0.04921466,0.029436084,0.054681027,0.053905313,0.038239127,0.044647387,,,,,,,,,,,,,,,,,,
07/21/2017,26.65,55.08,80.99,24.80,45.57,68.78,27.63,28.74,,45.22,38.22,60.80,19.56,142.55,246.88,79.16,56.14,104.00,,74.1%,81.1%,,0.029461437,-0.021423384,0.035683418,0.074193548,0.002523867,0.060773481,0.062975027,0.06316339,#VALUE!,0.037593985,0.060177917,0.038980263,0.05318061,0.052122062,0.041437135,0.051667509,,,,,,,,,,,,,,,,,,
07/28/2017,26.52,55.34,79.96,24.91,45.70,68.40,27.53,28.72,,45.17,38.14,60.76,19.53,141.96,246.91,79.28,56.25,103.91,,64.0%,78.6%,,0.037895928,-0.040477051,0.027263632,0.075070253,0.011051537,0.057309942,0.073737741,0.088788301,#VALUE!,0.034757582,0.053487153,0.030447663,0.058480131,0.055156382,0.043740634,0.046922301,,,,,,,,,,,,,,,,,,
08/04/2017,26.89,55.02,79.48,25.39,45.52,68.88,27.29,28.81,,45.50,38.01,60.88,19.41,140.21,247.41,79.50,56.23,104.01,,63.4%,78.3%,,0.02658981,-0.034169393,0.026799195,0.054745963,0.007360211,0.042828107,0.077867351,0.102065614,#VALUE!,0.028351648,0.061036569,0.030059133,0.069146578,0.059910135,0.044622287,0.041761006,,,,,,,,,,,,,,,,,,
08/11/2017,26.87,55.12,78.60,24.73,44.93,67.86,26.74,28.55,,45.13,36.82,59.45,19.11,136.47,244.12,78.59,55.48,104.42,,45.3%,71.6%,,0.03293636,-0.015239478,0.03307888,0.054589567,0.027932339,0.047155909,0.08657442,0.112084063,#VALUE!,0.040327942,0.089353612,0.050294365,0.085400419,0.07400894,0.057225954,0.050006362,,,,,,,,,,,,,,,,,,
08/18/2017,27.25,55.20,78.00,24.62,44.13,67.15,26.86,28.54,,45.06,36.29,58.86,19.09,134.92,242.71,78.02,55.57,104.37,,43.2%,65.9%,,0.024036697,-0.007971014,0.041538462,0.062550772,0.059943343,0.04988831,0.085645131,0.110040301,#VALUE!,0.043719485,0.109672086,0.07101597,0.094090471,0.100281648,0.062420172,0.056908485,,,,,,,,,,,,,,,,,,
08/25/2017,27.57,54.67,78.95,24.81,44.32,67.50,27.22,28.85,,45.35,36.65,59.51,19.21,136.88,244.56,78.78,56.05,104.43,,49.3%,69.3%,,0.013420384,0.001829157,0.035718809,0.056831923,0.067697168,0.057925926,0.081021495,0.117850953,#VALUE!,0.04123484,0.109140518,0.061613174,0.098406748,0.102790766,0.064605823,0.053820767,,,,,,,,,,,,,,,,,,
09/01/2017,27.40,54.97,81.23,24.77,45.04,68.52,27.72,29.39,,45.50,37.41,60.01,19.66,140.52,247.84,79.50,56.35,104.49,,61.9%,71.6%,,0.029379562,0.022193924,0.025483196,0.113443682,0.072610192,0.073992995,0.065668411,0.080469547,#VALUE!,0.057142857,0.10585405,0.086985502,0.068972424,0.088955309,0.067059393,0.069056604,,,,,,,,,,,,,,,,,,
09/08/2017,27.68,55.09,82.54,24.10,44.59,68.27,27.51,29.02,,45.48,36.90,59.08,19.60,139.22,246.58,79.25,56.01,104.99,,58.5%,69.1%,,0.009212428,0.027228172,0.005694209,0.162240664,0.090613435,0.094038377,0.080349027,0.095984835,#VALUE!,0.056948109,0.135772358,0.11323629,0.074780547,0.087559259,0.076770217,0.076719243,,,,,,,,,,,,,,,,,,
09/15/2017,27.38,55.22,82.59,24.77,44.82,69.39,28.04,29.37,,45.92,38.06,60.11,19.79,142.41,249.19,80.91,56.41,104.32,,66.1%,72.9%,,0.004931507,0.030061572,0.013560964,0.122729108,0.093049202,0.073929961,0.053682896,0.099080695,#VALUE!,0.048562718,0.101418812,0.088338047,0.064261898,0.069026052,0.069505197,0.064145347,,,,,,,,,,,,,,,,,,
09/22/2017,26.62,53.92,81.58,25.43,44.77,70.75,28.28,29.26,,45.75,38.75,60.48,19.80,144.30,249.44,80.70,56.42,104.06,,63.8%,75.0%,,-0.014653391,0.054710682,0.016303015,0.10302792,0.105427742,0.065724382,0.067020336,0.102870813,#VALUE!,0.037377049,0.10116129,0.099041005,0.063326937,0.061607762,0.072442271,0.061833953,,,,,,,,,,,,,,,,,,
09/29/2017,26.53,53.98,81.73,25.86,45.04,71.00,28.40,29.55,,45.79,39.43,61.52,20.00,148.18,251.23,81.07,56.63,103.84,,68.6%,77.1%,,-0.006974552,0.053908855,0.011623639,0.079273009,0.095581705,0.065774648,0.065669014,0.082064298,#VALUE!,0.042585717,0.077605884,0.077535761,0.048090482,0.02888379,0.062213908,0.056247687,,,,,,,,,,,,,,,,,,
10/06/2017,26.72,53.81,82.89,26.35,45.86,71.94,28.95,29.98,,46.18,40.02,62.39,20.28,150.05,254.37,81.93,56.63,103.73,,76.4%,78.8%,,-0.039303762,0.057981788,0.028471468,0.078178368,0.10968164,0.078954684,0.08566494,0.105921601,#VALUE!,0.036162841,0.092840185,0.085109793,0.072189398,0.03158947,0.074890907,0.061515928,,,,,,,,,,,,,,,,,,
10/13/2017,27.08,54.57,82.42,26.13,45.61,72.06,29.18,30.25,,46.57,40.08,62.25,20.37,149.37,254.95,82.36,56.59,104.05,,79.2%,79.4%,,-0.071837488,0.038116181,0.053385101,0.118637581,0.151392239,0.112545101,0.086375321,0.104297521,#VALUE!,0.028773889,0.126746507,0.127550201,0.086017282,0.058847158,0.090096097,0.070908208,,,,,,,,,,,,,,,,,,
10/20/2017,27.43,53.90,83.88,26.64,45.68,72.96,29.37,30.55,,46.92,40.52,63.17,20.60,149.98,257.11,83.25,56.82,103.55,,79.8%,80.7%,,-0.088771418,0.076623377,0.054363376,0.108858859,0.1558669,0.092242325,0.077289751,0.109656301,#VALUE!,0.027919864,0.11994077,0.110495488,0.093998883,0.05747433,0.090622691,0.067627628,,,,,,,,,,,,,,,,,,
10/27/2017,27.53,53.10,82.14,26.78,46.20,72.32,29.56,31.27,,46.74,40.18,62.61,20.67,149.79,257.71,83.00,56.68,103.56,,74.7%,78.0%,,-0.07284287,0.105649718,0.114438763,0.126587005,0.17965368,0.115320796,0.084066306,0.106331948,#VALUE!,0.053701326,0.143106023,0.135601342,0.116497388,0.065491688,0.112025145,0.095301205,,,,,,,,,,,,,,,,,,
11/03/2017,27.61,53.14,81.61,26.78,45.85,71.83,29.42,31.75,,46.79,40.33,62.71,20.75,148.61,258.45,82.82,56.60,103.79,,73.1%,75.6%,,-0.096540482,0.062664659,0.064697954,0.096340553,0.151472192,0.08575804,0.027706952,0.047094031,#VALUE!,0.023081855,0.087775849,0.079572636,0.070650699,0.035125496,0.065776746,0.052644289,,,,,,,,,,,,,,,,,,
11/10/2017,27.76,54.28,81.20,26.08,46.19,71.06,29.06,31.75,,46.95,40.11,62.44,20.74,146.57,258.09,82.52,56.04,103.54,,67.2%,75.3%,,-0.125202666,-0.010501105,0.011083744,0.061349693,0.091588178,0.03869969,0.00533471,0.000472441,#VALUE!,-0.027476038,0.02842184,0.031229981,0.014752674,0.001364536,0.013212445,0.00484731,,,,,,,,,,,,,,,,,,
11/17/2017,27.91,54.76,81.24,26.16,46.77,70.50,29.16,31.68,,47.03,40.27,63.04,20.88,148.45,257.86,82.46,56.27,103.58,,65.3%,72.9%,,-0.101953055,0.015339664,0.051329394,0.107798165,0.120269403,0.096312057,0.037214886,0.060457774,#VALUE!,0.007442058,0.072013906,0.064562183,0.062057077,0.032940384,0.059140619,0.043900073,,,,,,,,,,,,,,,,,,
11/24/2017,27.94,54.77,81.77,26.22,47.32,71.41,29.42,32.25,,47.22,40.65,63.18,21.10,150.95,260.36,83.02,56.53,103.55,,66.1%,74.8%,,-0.098962062,-0.007668432,0.043536749,0.110602593,0.119201099,0.087802829,0.041638341,0.05875969,#VALUE!,0.002753071,0.080442804,0.06510955,0.065225635,0.020072872,0.055115993,0.0373404,,,,,,,,,,,,,,,,,,
12/01/2017,28.21,56.19,83.30,27.58,48.31,73.59,29.54,31.76,,48.10,41.37,65.23,21.02,153.02,264.46,84.99,56.45,103.41,,78.5%,79.3%,,-0.132423329,-0.043602064,0.004081633,0.031182016,0.066659766,0.020926756,-0.001862197,0.065658951,#VALUE!,-0.038877339,0.043751511,0.013644029,0.056909022,-0.004378513,0.017469561,-0.007765619,,,,,,,,,,,,,,,,,,
12/08/2017,27.94,56.59,83.01,28.01,48.63,74.69,29.72,31.80,,48.07,41.91,65.77,21.07,151.41,265.51,85.33,56.43,103.38,,74.1%,81.6%,,-0.115804546,-0.035165224,0.042163595,0.060335594,0.092442159,0.050341411,0.03180212,0.108647799,#VALUE!,-0.005408779,0.081126223,0.037707161,0.10507831,0.049600423,0.050318255,0.018281964,,,,,,,,,,,,,,,,,,
12/15/2017,27.51,56.88,83.71,27.81,48.99,74.52,29.54,32.28,,48.15,41.92,65.42,21.07,152.24,266.51,86.10,56.34,103.36,,74.7%,82.7%,,-0.086695747,-0.063818565,0.020069287,0.038115786,0.073593957,0.027643586,0.001184834,0.078221809,#VALUE!,-0.008099688,0.066316794,0.019260165,0.093135859,0.036521282,0.028854452,-0.004065041,,,,,,,,,,,,,,,,,,
12/22/2017,26.23,56.87,82.91,28.05,49.49,75.40,30.17,32.27,,47.46,42.67,66.47,21.06,153.19,267.51,85.69,56.44,102.98,,70.9%,82.2%,,-0.064632984,-0.10567962,-0.039078519,-0.043850267,0.012123661,-0.035278515,-0.071594299,-0.004028509,#VALUE!,-0.038558786,-0.020857745,-0.052805777,0.029635258,-0.020497422,-0.035363164,-0.055432373,,,,,,,,,,,,,,,,,,
12/29/2017,26.34,56.89,82.68,27.91,49.35,75.67,30.27,31.98,,47.74,42.49,66.29,20.97,152.46,266.86,85.63,56.61,103.25,,69.5%,82.7%,,-0.040812453,-0.07488135,-0.015481374,-0.012182014,0.026345121,-0.018237082,-0.059309433,0.022986708,#VALUE!,-0.016129032,0.000235349,-0.025343189,0.047219208,-0.004132231,-0.013902421,-0.036669392,,,,,,,,,,,,,,,,,,
01/05/2018,25.67,56.93,85.25,28.41,50.89,77.62,31.43,33.15,,47.85,43.73,67.70,21.74,154.79,273.42,86.97,57.07,102.97,,80.3%,82.5%,,-0.017728424,-0.079220095,-0.062991202,-0.043646603,-0.010807624,-0.062483896,-0.101018136,-0.033936652,#VALUE!,-0.027795193,-0.050308713,-0.051994092,-0.014624769,-0.02861942,-0.050106064,-0.061975394,,,,,,,,,,,,,,,,,,
01/12/2018,25.13,56.65,86.82,29.23,52.52,80.17,31.70,33.41,,47.91,45.16,70.19,22.12,158.16,277.92,88.20,56.81,102.74,,80.5%,81.6%,,-0.009351373,-0.071668138,-0.057014513,-0.060554225,-0.03627535,-0.077086192,-0.083293895,-0.007334231,#VALUE!,-0.02400334,-0.057130204,-0.073087334,-0.006509946,-0.026618614,-0.045948474,-0.0569161,,,,,,,,,,,,,,,,,,
01/19/2018,25.00,58.03,88.44,29.54,52.80,79.69,31.64,33.90,,48.23,45.38,70.15,22.53,158.60,280.41,88.88,56.79,102.32,,81.9%,82.7%,,0.00620124,-0.129932793,-0.07180009,-0.05619499,-0.024810606,-0.05132388,-0.067635904,-0.023451327,#VALUE!,-0.025917479,-0.053107096,-0.060584462,-0.016598526,-0.019230769,-0.049213651,-0.064693969,,,,,,,,,,,,,,,,,,
01/26/2018,25.52,58.71,91.54,30.17,54.50,80.66,32.05,34.60,,49.25,45.93,71.10,23.08,159.60,286.58,90.91,56.93,102.25,,83.8%,85.0%,,0.013126959,-0.135241015,-0.087393489,-0.081869407,-0.044862385,-0.09261096,-0.098767358,-0.047694754,#VALUE!,-0.048121827,-0.074461137,-0.057805907,-0.046624532,-0.030764411,-0.069858329,-0.082499175,,,,,,,,,,,,,,,,,,
02/02/2018,24.94,56.47,86.89,29.36,52.80,77.99,30.23,33.24,,47.87,43.87,67.70,22.22,153.83,275.45,87.18,56.17,101.68,,61.1%,77.8%,,0.032678428,-0.120063751,-0.067786857,-0.071185286,-0.014868832,-0.073470958,-0.04399603,0.017148014,#VALUE!,-0.02548569,-0.033736038,-0.036779911,0.001080212,0.012351297,-0.034234888,-0.053567332,,,,,,,,,,,,,,,,,,
02/09/2018,24.28,53.71,82.10,27.68,50.42,73.81,29.21,31.77,,45.66,41.25,64.39,21.05,146.77,261.50,82.92,55.34,101.90,,17.0%,60.8%,,0.037479407,-0.077639173,0.011327649,0.020953757,0.040265794,0.01219347,0.00804519,0.099952778,#VALUE!,0.031756461,0.060606061,0.026867526,0.090364777,0.089050896,0.043403442,0.016401351,,,,,,,,,,,,,,,,,,
02/16/2018,25.06,55.60,85.41,28.98,52.40,77.29,30.24,33.59,,47.38,43.17,67.11,22.18,153.34,273.11,86.08,56.32,101.62,,47.7%,72.6%,,-0.02254589,-0.108992806,-0.02587519,-0.035541753,0.000763432,-0.025359037,-0.010251323,0.025156297,#VALUE!,-0.019628535,0.025017373,-0.0032782,0.02651037,0.055628016,-0.00651752,-0.023001859,,,,,,,,,,,,,,,,,,
02/23/2018,25.18,54.35,85.33,29.12,52.96,77.68,30.65,34.15,,47.35,43.92,67.29,22.47,153.98,274.71,86.12,56.28,101.68,,52.9%,72.0%,,0.002979146,-0.08224471,-0.028008907,-0.043612637,0.002077235,-0.02561792,-0.037200196,0.021379411,#VALUE!,-0.009926082,0.009562842,-0.013374944,0.023495906,0.050396155,-0.009318918,-0.021946122,,,,,,,,,,,,,,,,,,
03/02/2018,24.47,53.74,83.64,28.44,51.53,75.13,29.48,33.84,,46.23,43.18,66.12,22.21,152.35,269.08,84.33,56.08,101.72,,35.5%,65.1%,,0.025950143,-0.075921102,-0.003347681,-0.033755274,0.033867055,0.001730334,0.001865672,0.050384161,#VALUE!,0.015141683,0.035896248,0.005747126,0.044480461,0.075418444,0.016797978,0.003557453,,,,,,,,,,,,,,,,,,
03/09/2018,24.70,54.60,86.51,29.70,53.12,78.45,30.66,35.26,,47.81,45.31,68.25,23.28,158.92,278.87,86.89,56.29,101.67,,57.4%,73.5%,,-0.01437247,-0.069047619,-0.016992255,-0.054545455,0.034638554,-0.025621415,-0.007990868,0.016593391,#VALUE!,-0.012131353,-0.001765615,-0.000732601,0.013743429,0.047822804,-0.002438412,-0.010473012,,,,,,,,,,,,,,,,,,
03/16/2018,25.13,53.25,85.39,28.87,52.59,76.58,29.58,34.81,,47.76,44.70,66.68,23.03,157.80,274.20,85.75,56.12,101.81,,56.1%,71.6%,,-0.014129353,-0.032112676,0.000819768,-0.048493246,0.065887051,-0.01906503,0.009805579,0.030311737,#VALUE!,-0.006490787,0.011185682,0.013347331,0.036737884,0.063434728,0.010685631,-0.004781341,,,,,,,,,,,,,,,,,,
03/23/2018,24.53,50.86,79.67,26.82,50.09,72.74,28.01,32.14,,45.63,41.78,62.96,21.68,150.05,258.05,80.94,55.54,102.02,,20.0%,53.1%,,0.034447615,0.015139599,0.066022342,0.009321402,0.11119984,-0.001787187,0.044626919,0.101431238,#VALUE!,0.037475345,0.057922451,0.067344346,0.080996448,0.118427191,0.064677388,0.036076106,,,,,,,,,,,,,,,,,,
03/30/2018,25.27,52.63,81.40,27.57,50.65,74.29,28.47,32.71,,46.97,42.50,64.61,21.96,151.83,263.15,82.49,56.01,102.23,,34.5%,61.3%,,0.02830002,-0.020900627,0.025307125,-0.035545883,0.07907987,-0.035805627,0.019845451,0.061907673,#VALUE!,0.009367681,0.011058824,0.017334778,0.045363545,0.078640585,0.030894927,0.006788702,,,,,,,,,,,,,,,,,,
04/06/2018,25.21,52.42,79.88,27.17,50.34,72.77,28.26,32.03,,46.52,41.53,64.18,21.43,150.36,259.72,81.58,56.00,102.22,,29.4%,53.1%,,0.054541848,-0.003815338,0.07674011,-0.01840265,0.095550258,-0.008382575,0.034330207,0.109445746,#VALUE!,0.033748925,0.051047436,0.033966968,0.090450854,0.118981112,0.060449715,0.032115715,,,,,,,,,,,,,,,,,,
04/13/2018,24.90,52.59,81.87,27.46,50.61,73.99,29.06,33.16,,46.76,42.58,65.06,21.98,153.95,265.15,83.18,56.67,101.89,,42.9%,57.3%,,0.055231974,0.002852253,0.06754611,-0.017479971,0.112329579,-0.003243682,0.008088109,0.093787696,#VALUE!,0.035500428,0.036167215,0.024131571,0.081361485,0.08749594,0.05445974,0.018994951,,,,,,,,,,,,,,,,,,
04/20/2018,25.15,50.49,82.09,27.88,51.49,75.60,29.50,33.11,,46.98,42.97,65.90,22.16,155.55,266.61,83.13,56.41,101.34,,50.2%,58.1%,,0.039562624,0.046939988,0.056888781,-0.011477762,0.089046417,-0.015343915,-0.012033898,0.095755928,#VALUE!,0.026607067,0.027228299,0.009256449,0.07247932,0.083124397,0.049022917,0.018044027,,,,,,,,,,,,,,,,,,
04/27/2018,25.86,50.77,83.54,27.70,52.06,73.19,28.88,32.95,,46.88,42.51,66.99,22.00,154.69,266.56,83.41,56.32,101.39,,50.4%,57.9%,,0.017984916,0.051408312,0.052908786,0.015523466,0.072327346,0.038529854,0.02666205,0.090453787,#VALUE!,0.037329352,0.043989649,0.009404389,0.070720844,0.068330209,0.055747299,0.029612756,,,,,,,,,,,,,,,,,,
05/04/2018,25.76,49.69,81.00,27.27,52.01,72.26,28.90,33.81,,46.65,42.39,65.21,22.24,155.73,266.02,82.51,56.34,101.54,,48.5%,56.0%,,0.034750534,0.092573959,0.108765432,0.031169784,0.075370121,0.049681705,0.025778547,0.075421473,#VALUE!,0.054876742,0.044114178,0.04309155,0.055665468,0.068451808,0.066085257,0.050054539,,,,,,,,,,,,,,,,,,
05/11/2018,25.19,49.54,83.03,28.26,52.45,74.71,29.45,34.94,,47.11,43.75,66.12,22.95,159.84,272.85,84.28,56.54,101.36,,63.4%,62.7%,,0.051806272,0.074687122,0.079489341,-0.010261854,0.074649633,0.004818632,-0.00356597,0.045077275,#VALUE!,0.039269794,0.005028571,0.029038113,0.022832244,0.048110611,0.037786329,0.02135738,,,,,,,,,,,,,,,,,,
05/18/2018,24.50,49.54,83.20,27.95,52.44,75.33,29.93,34.44,,46.45,44.25,66.89,22.77,161.87,271.33,84.10,56.32,101.13,,57.6%,61.3%,,0.11288018,0.110617683,0.094831731,0.007871199,0.072852103,0.012611177,-0.023889075,0.062146072,#VALUE!,0.07255113,-0.010847458,0.026760353,0.026616304,0.040032125,0.050602587,0.038406659,,,,,,,,,,,,,,,,,,
05/25/2018,25.25,49.88,82.94,27.85,53.07,75.69,29.51,34.88,,46.88,44.34,66.39,23.00,161.74,272.15,84.23,56.43,101.83,,62.2%,61.3%,,0.063960396,0.083801123,0.107909332,0.014003591,0.082540281,0.013608138,0.002033554,0.064946237,#VALUE!,0.058233788,0.009248985,0.046091279,0.036782609,0.06090021,0.056439464,0.038109937,,,,,,,,,,,,,,,,,,
06/01/2018,25.11,49.66,83.36,27.48,53.27,75.26,29.54,35.55,,46.93,44.73,66.50,23.20,163.84,273.60,84.63,56.44,101.92,,61.1%,59.6%,,0.064927305,0.082964156,0.113003839,0.030931587,0.09770978,0.024448578,0.003385813,0.063440709,#VALUE!,0.060728745,0.011625307,0.043157895,0.042758621,0.056030273,0.061074561,0.032848872,,,,,,,,,,,,,,,,,,
06/08/2018,24.35,50.83,85.04,28.08,54.96,76.44,30.42,35.84,,47.23,45.23,68.20,23.60,166.52,278.19,85.98,56.75,101.80,,72.7%,66.7%,,0.111111111,0.069643911,0.088311383,0.008903134,0.051491994,0.015044479,-0.030412625,0.026506696,#VALUE!,0.057802244,-0.02520451,0.01026393,0.003134977,0.024141244,0.033825803,0.01616655,,,,,,,,,,,,,,,,,,
06/15/2018,24.77,51.54,85.46,27.47,56.06,75.12,29.87,35.86,,47.45,45.20,67.57,23.87,167.81,277.13,85.34,57.05,101.75,,70.4%,63.6%,,0.096083973,0.062475747,0.094430143,0.027666545,0.04290429,0.052582535,-0.005357442,0.044896821,#VALUE!,0.060063224,-0.006637168,0.02723102,0.010052777,0.02127406,0.049615704,0.031638153,,,,,,,,,,,,,,,,,,
06/22/2018,25.38,51.63,84.93,27.07,55.66,72.61,29.26,35.40,50.49,47.34,44.20,67.20,23.44,167.82,274.74,83.86,56.92,101.95,,63.4%,60.2%,,0.045517241,0.0656595,0.109972919,0.06169191,0.050305426,0.101776615,0.034859877,0.053813559,-0.03842345,0.062315167,0.033484163,0.04702381,0.024236087,0.015373615,0.062786635,0.065347007,,,,,,,,,,,,,,,,,,
06/29/2018,25.98,51.53,83.46,26.59,54.65,71.63,29.04,34.74,49.53,47.41,42.97,65.73,22.95,163.77,271.28,83.05,56.37,102.19,,54.2%,56.0%,,0.013279446,0.046574811,0.140067098,0.037232042,0.072461116,0.094513472,-0.002410883,0.084352958,-0.010700586,0.044505379,0.04607866,0.044424159,0.047926015,0.029187275,0.071660277,0.048645394,,,,,,,,,,,,,,,,,,
07/06/2018,26.59,52.22,86.01,26.67,55.15,72.16,29.23,35.53,50.77,48.09,43.65,66.36,23.36,168.25,275.42,84.20,56.79,102.30,,60.5%,61.5%,,0.008651495,0.023362696,0.096267876,0.049868766,0.017588395,0.09381929,-0.013857998,0.036025894,-0.05810518,0.024953213,0.006414662,0.03164557,-0.007019346,-0.036196137,0.045022148,0.039786223,,,,,,,,,,,,,,,,,,
07/13/2018,26.27,52.74,87.40,26.98,56.30,73.75,29.29,36.27,51.69,48.42,44.12,66.63,23.76,167.42,279.59,84.76,56.97,102.31,,67.2%,63.4%,,0.007803578,-0.006825939,0.041990847,-0.020385471,-0.03650413,0.002033898,-0.082280642,-0.023573201,-0.102921261,-0.019000413,-0.061423391,-0.018310071,-0.069348552,-0.082546888,-0.013019064,-0.011208117,,,,,,,,,,,,,,,,,,
07/20/2018,26.15,52.86,86.76,27.56,56.08,74.44,29.15,36.28,50.87,48.23,44.14,66.51,23.76,168.48,279.68,84.63,56.98,102.18,,67.6%,63.2%,,0.043602983,0.03461975,0.054748732,-0.032293179,-0.051805617,-0.016926384,-0.089037571,-0.035010338,-0.081580499,0.005598175,-0.078613502,-0.013381446,-0.080121192,-0.08974359,-0.012264016,-0.001063453,,,,,,,,,,,,,,,,,,
07/27/2018,26.32,53.38,87.96,28.13,55.82,76.01,29.65,35.93,48.91,48.63,44.38,67.62,23.56,165.26,281.42,85.88,57.17,101.89,,67.6%,66.4%,,0.013867781,0.008430124,-0.006139154,-0.102026306,-0.073719097,-0.090909091,-0.14232715,-0.052331246,-0.088121039,-0.029405717,-0.146237044,-0.074829932,-0.114186264,-0.107588043,-0.05717433,-0.052165813,,,,,,,,,,,,,,,,,,
08/03/2018,26.65,54.29,89.81,28.12,55.93,75.85,29.65,36.36,48.91,49.21,44.26,68.02,23.48,166.39,283.60,86.64,57.44,102.08,,68.1%,69.7%,,-0.002814259,0.015104071,-0.00612404,-0.061877667,-0.034775612,-0.06407383,-0.089897116,-0.054730473,-0.06276835,-0.026417395,-0.093312246,-0.03660688,-0.068404464,-0.07446361,-0.04129055,-0.034741459,,,,,,,,,,,,,,,,,,
08/10/2018,26.50,53.24,89.63,27.97,56.36,75.07,29.34,36.52,49.27,48.96,43.97,68.04,23.47,167.53,283.16,86.08,57.40,102.43,,66.2%,65.8%,,0.035478392,0.067242675,0.037041169,-0.030389703,-0.023953158,-0.035300386,-0.063053851,-0.043680679,-0.079155673,0.013684641,-0.081646577,-0.017048795,-0.058106842,-0.080284128,-0.01907049,-0.003833643,,,,,,,,,,,,,,,,,,
08/17/2018,27.26,55.02,91.09,28.17,56.26,76.28,29.22,36.58,48.61,49.82,43.77,68.68,23.37,168.35,285.06,87.33,57.50,102.49,,69.7%,69.3%,,0.006603081,0.018902217,0.010429246,-0.048988285,-0.054572927,-0.056240168,-0.054595242,-0.067532468,-0.076733182,-0.001405058,-0.097098469,-0.053436226,-0.076238513,-0.097475497,-0.039746018,-0.02335967,,,,,,,,,,,,,,,,,,
08/24/2018,26.87,54.06,91.89,28.24,57.45,76.72,29.57,37.14,49.44,49.61,44.75,69.45,23.85,171.59,287.51,87.44,57.73,102.67,,73.5%,69.5%,,0.007072399,0.013503515,-0.024485798,-0.079320113,-0.112020193,-0.091110532,-0.098427194,-0.137318255,-0.132483819,-0.018746221,-0.153521445,-0.094168467,-0.127568607,-0.138119937,-0.084379674,-0.052493138,,,,,,,,,,,,,,,,,,
08/31/2018,26.74,53.78,92.78,28.33,58.48,77.10,29.64,37.80,49.18,49.78,45.25,69.37,24.19,173.02,290.31,87.41,57.72,102.60,,74.2%,70.2%,,0.039648401,0.046113797,0.033304592,-0.048005648,-0.076613938,-0.059143969,-0.07862325,-0.101322751,-0.084790565,0.007432704,-0.117569061,-0.060689059,-0.092427249,-0.117905444,-0.050497744,-0.013614003,,,,,,,,,,,,,,,,,,
09/07/2018,27.05,54.37,92.55,28.33,57.79,77.59,29.49,36.79,47.68,49.96,44.09,68.90,23.68,170.54,287.60,87.37,57.52,102.30,,68.7%,68.9%,,0.043622921,0.006437374,-0.021501891,-0.113660431,-0.105641114,-0.123211754,-0.119871143,-0.122044034,-0.089765101,-0.014611689,-0.150827852,-0.108998549,-0.118675564,-0.15550604,-0.083553547,-0.05402312,,,,,,,,,,,,,,,,,,
